,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank
4927,19,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,7,7,0,7,7,0,7.0,7.0,0.0,0,0,0,0,0,0,134,0.955223881,0.044776119,0,0,0,0.0,0,0.0,0,0,98.14814815,0,90.0,10.0,0,0,0,62.5,0,0,0,1,1,1,0,6255,2494084,0,0,2
8510,40,13,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,5,3,2,3,2,7,5,7,4.8,4.0,5.333333333,2,0,0,0,0,0,14,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,127,8638,0,0,0,2
5552,43,14,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.139534884,0.0,0,0,0,0,0,3,0,0,0,0,2,0,6,1,2,2,3,8,8,6,4.666666667,5.0,4.5,0,0,0,0,0,0,65,0.938461538,0.061538462,0,0,0,1.0,0,0.0,0,1,86.66666667,0,50.0,50.0,0,0,0,100.0,0,0,0,1,0,0,147,7159,2320,0,1,3
2607,41,20,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,3,3,4,12,12,7,6.5,7.5,5.5,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,1135,6535,4188162,0,1,3
8949,113,23,1,3,0,0,1,0,0,1,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.079646018,0.0,0,0,0,0,0,3,0,0,1,0,1,0,8,4,2,8,2,46,10,46,11.625,9.0,12.5,0,0,0,0,0,0,11,0.090909091,0.909090909,0,0,0,0.0,0,0.1,0,0,9.090909091,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,381,8019,0,0,1,4
238,137,15,0,3,0,0,0,0,0,0,1,0,34,4,0,1,0,0,0,0,1,0,0,0,0,0.262773723,0.0,0,0,0,0,0,3,0,0,0,0,0,0,38,4,2,3,2,7,7,5,2.263157895,5.0,2.111111111,0,0,0,0,0,0,74,0.878378378,0.121621622,0,0,0,0.444444444,0,0.0,1,1,90.0,0,55.55555556,44.44444444,0,0,0,60.0,0,0,0,0,0,0,220,4162,376041,0,1,5
4015,45,23,0,4,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.066666667,0.130434783,0,0,0,0,0,3,0,0,0,0,0,0,5,4,1,9,1,9,9,5,5.6,9.0,3.333333333,0,0,0,0,0,0,6,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,2761,8927,0,0,1,6
10594,40,32,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,2,2,0,16,16,0,8.666666667000001,8.666666667000001,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,290,74,0,0,1,0
2977,31,22,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,67,0.940298507,0.059701493,0,0,0,1.0,0,0.0,0,1,0.0,0,100.0,0.0,0,0,0,75.0,0,0,0,1,1,0,232,-1,2687983,0,0,2
7492,33,12,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,4,6,4,7,6,7,5.666666667,6.0,5.5,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,658,2629,0,0,1,0
7231,81,12,0,1,1,0,0,0,0,4,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,11,3,3,8,3,11,8,11,5.363636364,8.0,5.1,0,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,267,98,0,0,1,0
8382,69,14,0,2,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,10,3,2,3,2,9,6,9,4.9,4.5,5.0,0,0,0,0,0,0,276,0.916666667,0.083333333,0,2,0,0.086956522,0,0.0,0,1,92.59259259,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,257,7413,2189,0,0,7
7977,45,36,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,28,28,0,15.5,15.5,0.0,0,0,0,0,0,0,84,0.773809524,0.226190476,0,2,0,0.105263158,0,0.0,0,1,75.86206897,0,0.0,100.0,0,0,0,42.85714286,0,0,0,1,0,0,193,2364,5220539,0,0,4
5473,38,29,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.105263158,0.137931034,0,0,0,0,0,2,1,0,0,0,0,0,3,0,6,6,0,9,9,0,7.666666667,7.666666667,0.0,0,0,0,0,0,0,3,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,177,189,0,0,1,2
945,25,17,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,1,1,0,1,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,59,0.372881356,0.627118644,0,2,0,0.135135135,0,0.081081081,0,1,50.0,0,0.0,0.0,0,0,0,36.73469388,0,0,0,0,0,0,0,-1,0,0,0,3
8290,40,23,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,4,4,2,3,2,15,15,4,6.0,9.0,3.0,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,153,-1,0,0,1,2
9073,66,10,1,1,6,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.151515152,0.0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,2,6,2,10,6,10,6.0,6.0,6.0,0,0,0,0,0,0,177,0.6779661020000001,0.322033898,0,0,0,0.01754386,0,0.052631579,0,1,71.21212121,0,84.21052632,15.78947368,0,0,0,9.090909091,0,0,0,1,0,0,224,6716,0,0,0,7
5097,46,24,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,4,4,3,3,4,16,16,9,8.0,9.5,6.5,0,0,0,0,0,0,110,0.763636364,0.236363636,0,0,0,0.423076923,0,0.0,0,0,66.66666667,0,0.0,0.0,0,0,0,35.8974359,0,0,0,1,1,0,637,5207,27218,0,0,5
8288,23,14,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,3,2,2,0,4,4,0,3.0,3.0,0.0,0,0,0,0,0,0,146,0.952054795,0.047945205,0,1,0,0.285714286,0,0.0,0,1,93.10344828,0,95.65217391,4.347826087,0,0,0,66.66666667,0,0,0,0,1,0,158,-1,0,0,0,2
6055,90,19,0,3,0,0,1,3,0,4,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.011111111,0.0,0,0,0,0,0,3,0,0,0,0,0,0,12,4,2,5,2,12,6,12,5.333333333,5.5,5.3,0,1,0,0,0,0,27,0.481481481,0.518518519,0,0,0,0.928571429,0,0.0,0,1,50.0,0,100.0,0.0,0,0,0,0.0,0,0,0,0,0,1,0,-1,9273,0,0,5
6473,21,8,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.047619048,0.0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,3,3,4,4,3,4,3.5,3.0,4.0,0,0,0,0,1,0,61,0.0,1.0,0,10,0,0.016393443,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,0,176,-1,8876061,0,1,3
8556,52,23,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,5,5,3,3,9,10,7,10,7.2,5.666666667,9.5,0,0,0,0,0,0,300,0.783333333,0.216666667,0,0,0,0.261538462,0,0.261538462,0,1,29.03225806,0,100.0,0.0,0,0,0,32.35294118,0,0,0,0,0,0,201,7834,600,0,0,6
7707,32,24,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,4,4,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,1,0,28,0.7142857140000001,0.285714286,0,1,0,0.25,0,0.0,0,1,77.77777778,0,0.0,100.0,0,0,0,100.0,0,0,0,1,0,0,274,91,7383488,0,0,0
3552,60,23,0,3,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,8,4,3,3,3,9,8,9,5.25,5.666666667,5.0,0,0,0,0,0,0,110,0.645454545,0.354545455,0,0,0,0.153846154,0,0.153846154,1,0,66.66666667,0,86.66666667,13.33333333,0,0,0,0.0,0,0,0,1,1,0,58,8706,975738,0,0,4
11393,85,77,1,7,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.294117647,0.324675325,0,0,0,1,0,3,1,0,0,0,0,0,8,2,1,1,0,32,32,0,8.375,8.375,0.0,0,0,0,0,0,2,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,0,0,0,273,-1,0,0,1,0
3360,40,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.025,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,3,3,3,15,15,8,15,8.666666667000001,5.5,15.0,0,0,0,0,0,0,77,0.87012987,0.12987013,0,0,0,0.5,0,0.0,0,1,50.0,0,0.0,0.0,0,0,0,36.36363636,0,0,0,1,1,0,2025,8933,91852,0,1,5
8379,122,20,1,2,0,0,1,2,0,3,2,0,0,6,0,1,0,2,0,0,0,0,0,0,0,0.114754098,0.0,0,0,1,0,0,2,0,0,0,0,0,0,13,2,1,6,1,25,10,25,7.538461538,8.0,7.454545455,2,0,0,0,0,0,18,0.944444444,0.055555556,0,0,0,0.0,0,0.0,0,0,83.33333333,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,1,0,-1,0,0,1,1
5628,43,35,0,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,5,1,3,3,0,8,8,0,5.6,5.6,0.0,0,1,0,0,0,0,20,0.0,1.0,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,1,0,6382,0,0,1,3
2410,40,31,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,4,0,2,2,0,10,10,0,6.0,6.0,0.0,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,328,768,0,0,1,0
5783,21,12,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,9,0,9,9,0,9.0,9.0,0.0,0,0,0,0,0,0,87,0.954022989,0.045977011,0,0,0,0.0,0,0.0,0,0,88.88888889,0,97.14285714,2.857142857,0,0,0,96.66666667,0,0,0,1,1,0,162,4956,168708,0,0,2
4507,38,30,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,22,22,0,12.5,12.5,0.0,0,0,0,0,0,0,24,0.625,0.375,0,2,0,0.0,0,0.0,0,1,50.0,0,100.0,0.0,0,0,0,50.0,0,0,0,1,0,0,174,7495,0,0,0,4
9668,36,15,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.055555556,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,3,11,3,11,11,5,5.5,11.0,3.666666667,0,0,0,0,0,0,41,0.951219512,0.048780488,0,0,0,0.5,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,66.66666667,0,0,0,1,0,0,309,-1,0,0,1,0
3982,77,18,0,3,0,1,1,0,0,1,0,0,1,5,0,1,0,0,0,0,0,1,0,0,0,0.012987013,0.0,0,0,1,0,0,3,0,0,0,0,0,0,10,2,2,14,2,14,14,8,5.6,14.0,4.666666667,0,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,305,59,0,0,1,0
7627,86,48,0,2,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.104651163,0.104166667,0,0,0,0,0,2,1,0,0,0,0,0,7,5,1,13,1,30,30,8,9.714285714,21.5,5.0,1,0,0,0,0,0,32,0.75,0.25,0,0,0,0.125,0,0.125,0,1,81.81818182,0,77.77777778,22.22222222,0,0,0,60.0,0,0,0,1,0,0,644,1546,4669,0,1,2
146,48,27,0,3,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,8,3,2,2,3,6,6,4,3.75,3.8,3.666666667,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,361,3983,0,0,1,0
6901,39,31,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.076923077,0.096774194,0,0,0,0,0,3,1,0,0,0,0,0,4,4,3,3,0,12,12,0,6.0,6.0,0.0,0,0,0,0,0,0,28,0.25,0.75,0,0,0,0.142857143,0,0.142857143,0,0,100.0,0,0.0,0.0,0,0,0,4.545454545,0,0,0,1,1,0,162,7142,8441470,1,1,1
8456,46,25,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,3,3,4,9,9,8,6.4,6.666666667,6.0,0,0,0,0,0,0,12,0.0,1.0,0,2,0,0.583333333,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,252,7446,6418275,0,1,0
2294,31,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,4,3,1,3,1,8,8,5,4.25,5.5,3.0,0,0,0,0,0,0,19,0.526315789,0.473684211,0,0,0,0.222222222,0,0.0,0,0,60.0,0,66.66666667,33.33333333,0,0,1,62.5,0,0,0,1,0,0,42,4340,6917,0,1,6
2253,66,23,0,5,0,1,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,2,3,2,15,15,7,5.222222222,9.0,4.1428571430000005,0,0,0,0,0,0,9,0.666666667,0.333333333,0,1,0,0.0,0,0.0,0,1,66.66666667,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,319,2238,8666349,0,0,0
7178,557,25,1,5,24,0,1,9,0,10,7,0,5,5,0,2,0,0,0,1,0,1,0,1,0,0.350089767,0.0,0,0,1,0,0,3,0,0,1,0,0,0,64,146,1,5,1,64,15,64,7.515625,10.0,7.4354838710000015,1,1,0,0,0,0,12,0.333333333,0.666666667,0,0,0,0.0,0,0.25,0,1,33.33333333,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,350,6589,30,0,1,4
3611,55,46,0,2,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,1,0,2,0,0,0,0,0,0,6,0,4,4,0,10,10,0,6.166666667,6.166666667,0.0,1,0,0,0,0,0,42,0.928571429,0.071428571,0,0,0,0.0,0,0.0,0,0,92.85714286,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,258,4489,0,0,0,3
5353,44,24,0,2,1,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,4,1,3,3,10,10,9,10,6.75,5.666666667,10.0,0,0,0,0,1,0,8,0.125,0.875,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,2430,1953,4365,0,1,3
1736,111,18,0,2,4,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,4,14,4,24,14,24,9.1,14.0,8.555555556,0,0,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,1,1,0,0,23,2214,0,0,1,0
7695,38,16,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,2,2,3,9,9,4,4.4,5.5,3.666666667,0,1,0,0,0,0,2935,0.8872231690000001,0.112776831,0,0,0,0.099697885,0,0.087613293,0,0,100.0,0,100.0,0.0,0,0,0,71.82978723,0,0,0,0,1,0,904,7130,12,0,0,7
9061,27,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,117,0.923076923,0.076923077,0,0,0,0.111111111,0,0.222222222,1,1,95.83333333,0,92.85714286,7.142857143,0,0,0,37.5,0,0,0,1,1,0,701,1490,1522367,0,0,1
114,52,19,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.076923077,0.0,0,0,0,0,0,2,1,0,0,0,2,0,6,3,3,3,4,11,11,8,6.0,7.0,5.5,0,0,0,0,0,0,83,0.879518072,0.120481928,0,0,0,0.3,0,0.0,0,0,100.0,0,0.0,100.0,0,0,0,33.33333333,0,0,0,1,1,0,120,-1,241891,0,1,5
10139,129,14,1,2,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.441860465,0.142857143,0,0,0,0,0,2,1,0,0,0,0,0,9,14,3,3,3,49,6,49,12.22222222,4.5,14.42857143,1,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,0.0,0,0,1,1,0,0,89,276,0,0,1,0
6126,28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,75,0.8,0.2,0,1,0,0.066666667,0,0.066666667,0,1,28.57142857,0,100.0,0.0,0,0,0,30.0,0,0,0,1,1,0,578,7092,0,0,0,4
7422,131,54,1,5,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0.13740458,0.0,0,0,0,1,0,3,1,0,0,0,1,0,14,5,2,3,2,17,13,17,7.428571429,7.5,7.375,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,14,4004,5828815,0,1,0
10837,19,11,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,2,3,3,3,0,4,4,0,3.5,3.5,0.0,0,0,0,0,0,0,1,0.0,1.0,0,0,0,2.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,0,1,0,392,2165,868835,0,0,3
9498,97,15,0,2,6,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0.030927835,0.0,0,0,0,0,0,2,0,1,0,0,0,0,13,5,2,3,2,8,7,8,5.615384615,5.0,5.727272727000001,0,0,0,0,0,0,203,0.965517241,0.034482759,0,0,0,0.285714286,0,0.571428571,0,0,66.66666667,0,100.0,0.0,0,0,0,80.0,0,0,0,0,0,0,1879,7982,13287,0,0,5
498,56,18,0,1,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,6,0,2,14,2,14,14,7,6.5,14.0,5.0,3,0,0,0,0,0,17,0.647058824,0.352941176,0,2,0,0.0,0,0.0,0,1,60.0,0,100.0,0.0,0,0,0,0.0,0,0,0,0,0,0,64,1396,0,0,1,0
7786,39,12,0,1,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,2,8,2,11,8,11,6.0,8.0,5.333333333,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,217,1975,0,0,1,0
6559,153,39,0,5,2,0,1,0,0,1,1,0,1,3,0,1,0,0,0,1,0,0,0,0,1,0.14379085,0.153846154,0,0,0,0,0,3,0,0,1,0,0,0,11,6,1,1,4,65,7,65,11.90909091,5.0,20.2,0,0,0,0,0,0,19,0.6315789470000001,0.368421053,0,1,0,0.0,0,0.0,0,0,33.33333333,0,33.33333333,66.66666667,0,0,0,100.0,0,0,0,1,1,0,231,5613,9298906,0,1,5
6378,40,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,4,3,3,7,17,17,7,9.0,10.0,7.0,0,0,0,0,0,0,218,0.8761467890000001,0.123853211,0,0,0,0.0,0,0.037037037,0,1,61.53846154,0,100.0,0.0,0,0,0,55.17241379,0,0,0,1,1,0,2508,6257,689,0,0,6
4733,48,13,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.104166667,0.0,0,0,0,0,0,2,0,1,0,0,2,0,6,3,3,3,3,12,5,12,5.333333333,4.0,6.0,0,0,0,0,0,0,301,0.910299003,0.0897009969999999,0,0,0,0.148148148,0,0.037037037,0,1,90.69767442,0,77.77777778,22.22222222,0,0,0,30.76923077,0,0,0,0,1,0,1829,9229,767,0,1,6
720,35,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,18,18,0,10.5,10.5,0.0,0,0,0,0,0,0,4,0.25,0.75,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,50.0,0,0,0,1,1,0,359,2563,106157,0,0,2
4384,45,19,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,1,0,0,2,0,0,0,0,0,0,5,0,2,7,2,8,8,7,6.0,7.5,5.0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,200,7834,1264915,0,1,4
10120,38,12,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,4,8,4,8,8,7,6.0,8.0,5.333333333,0,0,0,0,0,0,17,0.705882353,0.294117647,0,0,0,1.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,68.75,0,0,0,1,0,0,146,2411,0,0,0,2
7514,17,10,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,3,3,0,3,3,0,3.0,3.0,0.0,0,0,0,0,0,0,75,0.8,0.2,0,0,0,0.666666667,0,0.2,0,1,66.66666667,0,50.0,50.0,0,0,0,11.11111111,0,0,0,1,1,0,64,-1,0,0,0,0
8026,70,49,1,5,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.242857143,0.346938776,0,0,0,0,1,3,0,0,1,0,0,0,9,3,1,1,2,14,14,5,5.555555556,6.666666667,3.333333333,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,218,5626,0,0,1,5
3089,45,24,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,3,2,6,18,6,18,18,6,10.0,18.0,6.0,0,0,0,0,0,0,164,0.329268293,0.6707317070000001,0,0,0,0.5727272729999999,0,0.036363636,1,1,83.33333333,0,95.23809524,4.761904762,0,0,0,12.71186441,0,0,0,1,1,0,175,5669,0,0,1,0
